seed_url,canonical_url,product_id,item_id,vendor_item_id,has_item_id,has_vendor_item_id
https://www.coupang.com/vp/products/2234215098?itemId=9055518660&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=76341857433&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/2234215098?itemId=9055518660&vendorItemId=76341857433,2234215098,9055518660,76341857433,1,1
https://www.coupang.com/vp/products/257028944?itemId=806993820&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=5051644941&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/257028944?itemId=806993820&vendorItemId=5051644941,257028944,806993820,5051644941,1,1
https://www.coupang.com/vp/products/4321975731?itemId=14221259191&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=81466621149&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4321975731?itemId=14221259191&vendorItemId=81466621149,4321975731,14221259191,81466621149,1,1
https://www.coupang.com/vp/products/4632331657?itemId=5752744096&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=73051359705&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4632331657?itemId=5752744096&vendorItemId=73051359705,4632331657,5752744096,73051359705,1,1
https://www.coupang.com/vp/products/4665612599?itemId=19852973940&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=86954124423&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4665612599?itemId=19852973940&vendorItemId=86954124423,4665612599,19852973940,86954124423,1,1
https://www.coupang.com/vp/products/4697181154?itemId=5911958339&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=73210037234&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4697181154?itemId=5911958339&vendorItemId=73210037234,4697181154,5911958339,73210037234,1,1
https://www.coupang.com/vp/products/4930762406?itemId=10377271722&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=77659366318&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4930762406?itemId=10377271722&vendorItemId=77659366318,4930762406,10377271722,77659366318,1,1
https://www.coupang.com/vp/products/4972302070?itemId=6603812777&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=73897730910&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/4972302070?itemId=6603812777&vendorItemId=73897730910,4972302070,6603812777,73897730910,1,1
https://www.coupang.com/vp/products/5158167232?itemId=13254303971&vendorItemId=80512108371,https://www.coupang.com/vp/products/5158167232?itemId=13254303971&vendorItemId=80512108371,5158167232,13254303971,80512108371,1,1
https://www.coupang.com/vp/products/5186098054?itemId=19860509234&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=86961475229&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/5186098054?itemId=19860509234&vendorItemId=86961475229,5186098054,19860509234,86961475229,1,1
